"订单编号","退款编号","支付宝交易号","订单付款时间","商品编码","退款完结时间","买家会员名称","买家实际支付金额","宝贝标题","买家退款金额","手工退款/系统退款","是否需要退货","退款的申请时间","超时时间","退款状态","货物状态","退货物流信息","发货物流信息","客服介入状态","卖家真实姓名","卖家退货地址","卖家邮编","卖家电话","卖家手机","退货物流单号","退货物流公司","买家退款原因","买家退款说明","买家退货时间","责任方","售中或售后","商家备注","完结时间","部分退款/全部退款","审核操作人","举证超时","是否零秒响应","退款操作人"
"228153796429382573","12955078419387325","2018101722001186475402233811","null","577465772285","2018-10-17 17:42:02","a闹闹宝宝","1900.00","SIEMENS/西门子57PA951W+232欧式抽油烟机嵌入式燃气灶烟灶组合","7590.00","0","仅退款","2018-10-17 17:40:13","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 17:42:02","null","null","null","null","null"
"232663948281193322","13340524608192233","2018101222001132650503626619","null","551163280132","2018-10-17 17:39:49","t_1493901970690_0901","110.00","SIEMENS/西门子 ER71F233MQ 嵌入式钢化玻璃面板易清洁 上海专用","1680.00","0","退货退款","2018-10-15 15:29:37","","退款成功","买家已退货","null","买家已退货","","西门子家电厨卫旗舰店","西门子家电厨卫旗舰店:夜夜 ， 025-84701918-3094， 江苏省南京市鼓楼区   请联系本店客服核对地址， 210000","null","null","null","","","7天无理由退换货","尺寸不对，退款已经扣除运费100元","","null","售后退款","null","2018-10-17 17:39:49","null","null","null","null","null"
"239220386574826556","13785793263825665","2018101222001188340515165010","null","560585538125","2018-10-17 15:00:36","我淘de宝贝","980.00","SIEMENS/西门子 洗碗机专用肖特玻璃门板全嵌半嵌/黑白两色","50.00","0","仅退款","2018-10-17 13:33:49","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","券50","","null","售中退款","null","2018-10-17 15:00:36","null","null","null","null","null"
"242833602567659027","13823616639652790","2018101722001165625402497445","null","576277364657","2018-10-17 14:45:19","记得122455","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 14:06:49","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 14:45:19","null","null","null","null","null"
"234771789962926201","13381485045920162","2018101722001101051005845248","null","576277364657","2018-10-17 14:45:10","0文0子0","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 13:58:04","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 14:45:10","null","null","null","null","null"
"227787910982058070","12939973461057080","2018101622001190361005113583","null","576277364657","2018-10-17 14:45:04","火山裸泳","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 13:53:14","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 14:45:04","null","null","null","null","null"
"242620352778918255","13798466046915582","2018101722001188481003680741","null","576277364657","2018-10-17 14:43:02","deepblue_gd","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 14:37:26","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 14:43:02","null","null","null","null","null"
"234818476195435202","13391180516430252","2018101722001105275402312229","null","576277364657","2018-10-17 14:41:09","淘淘卜乖","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 13:50:05","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 14:41:09","null","null","null","null","null"
"233618222180318606","13389676547310686","2018101322001104910520343119","null","576277364657","2018-10-17 13:08:32","lq841002lq","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 13:05:51","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 13:08:32","null","null","null","null","null"
"235267311092437910","13391886715431079","2018101722001170825407238691","null","576277364657","2018-10-17 13:08:13","拂晓亲幂关系丶","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 12:54:18","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 13:08:13","null","null","null","null","null"
"242448674625893138","13835587218893831","2018101622001185625402259963","null","576277364657","2018-10-17 13:07:09","爱你小铃love","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 11:06:00","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 13:07:09","null","null","null","null","null"
"242672546602617956","13813568647615679","2018101722001140095402176840","null","576277364657","2018-10-17 13:07:01","山己几1986","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 09:49:15","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 13:07:01","null","null","null","null","null"
"227956326879573775","12948740513577537","2018101622001117341003924616","null","576277364657","2018-10-17 13:06:54","q1012861862","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 21:13:17","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 13:06:54","null","null","null","null","null"
"242445921229883162","13813888593886231","2018101622001149731003692514","null","576277364657","2018-10-17 10:47:51","tb0629992_11","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 09:56:21","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:51","null","null","null","null","null"
"228271335560807892","12980615502809278","2018101622001102491005099761","null","576277364657","2018-10-17 10:47:43","视频酒吧","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 09:24:55","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:43","null","null","null","null","null"
"226605765769682583","12935334505688325","2018101422001179160556616020","null","576277364657","2018-10-17 10:47:37","呆呆的呆萌","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-17 00:24:16","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:37","null","null","null","null","null"
"228210695601675186","12949444205678651","2018101622001171351005372746","null","576277364657","2018-10-17 10:47:30","tb2801009","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 21:05:28","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:30","null","null","null","null","null"
"242352098102112650","13759489991115026","2018101622001191491005071156","null","576277364657","2018-10-17 10:47:21","rqruanshianrq","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 20:20:06","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:21","null","null","null","null","null"
"240328000358433246","13815587295434632","2018101422001146860525648851","null","576277364657","2018-10-17 10:47:12","tb675607_55","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 19:55:20","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:12","null","null","null","null","null"
"242118913184810040","13758818943814000","2018101622001181635402220910","null","576277364657","2018-10-17 10:47:03","cenmunghun","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 16:02:57","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:47:03","null","null","null","null","null"
"240612193275899062","13805635845896290","2018101422001177625401831228","null","576277364657","2018-10-17 10:46:54","sgj1125","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 15:55:24","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-17 10:46:54","null","null","null","null","null"
"227666118214906678","12933892584907866","2018101622001115131004942246","null","565011142206","2018-10-16 14:45:06","grimpain","1300.00","SIEMENS/西门子 SJ236I00JC 家用全自动洗碗机除菌13套独立式","5690.00","0","仅退款","2018-10-16 12:40:27","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 14:45:06","null","null","null","null","null"
"227554501442945893","12951335810949358","2018101622001146065400364566","null","576277364657","2018-10-16 14:42:41","夏至未至之日","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 10:21:57","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 14:42:41","null","null","null","null","null"
"241730721496583730","13747682746583037","2018101522001123095400352173","null","576277364657","2018-10-16 14:42:24","chenyuhongfei","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 11:23:38","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","我要买的产品都不是预售","","null","售中退款","null","2018-10-16 14:42:24","null","null","null","null","null"
"241965057205953229","13746497200952932","2018101622001127251003658880","null","576277364657","2018-10-16 14:42:07","tb1067428_2012","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 13:41:21","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 14:42:07","null","null","null","null","null"
"241881634244125229","13802371290122952","2018101622001117235405656320","null","576277364657","2018-10-16 14:41:58","loveyue0726","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 14:01:13","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 14:41:58","null","null","null","null","null"
"224003655898816876","12915463456817668","2018100722001147360576472994","null","577210121725","2018-10-16 09:24:48","贺永龙1680","7790.00","【狂欢价】SIEMENS/西门子 SC454B00AC 家用嵌入式洗碗机除菌8套嵌入式","200.00","0","仅退款","2018-10-14 23:09:54","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","退运费","","null","售中退款","null","2018-10-16 09:24:48","null","null","null","null","null"
"224003655898816876","12898053423817668","2018100722001147360576472994","null","565880316222","2018-10-16 09:24:42","贺永龙1680","12390.00","【狂欢价】SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","600.00","0","仅退款","2018-10-15 22:54:40","","退款成功","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","退运费","退运费","","null","售中退款","null","2018-10-16 09:24:42","null","null","null","null","null"
"241384384425072463","13768675547076324","2018101522001134380537079886","null","565880316222","2018-10-16 09:16:30","龙华外贸公司","3200.00","SIEMENS/西门子 CP565AGS0W嵌入式微蒸烤一体 家用多功能烤箱蒸箱","9790.00","0","仅退款","2018-10-15 18:03:15","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:16:30","null","null","null","null","null"
"227075525071409899","12897702212409998","2018101522001104700515145110","null","576277364657","2018-10-16 09:15:19","豆包拈花","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 18:53:38","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:15:19","null","null","null","null","null"
"241576769862382962","13717857458386229","2018101522001131550545120428","null","576277364657","2018-10-16 09:15:06","小赖1548271","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 19:48:06","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:15:06","null","null","null","null","null"
"227750183395094870","12943047875097048","2018101522001124710533368965","null","576277364657","2018-10-16 09:15:02","gdstxjhxt","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 21:59:10","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:15:02","null","null","null","null","null"
"241760962748638667","13734818144636786","2018101522001124151006245744","null","576277364657","2018-10-16 09:14:56","laneo123","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 22:18:02","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:14:56","null","null","null","null","null"
"241090978935530657","13779683893535706","2018101422001185970523888783","null","576277364657","2018-10-16 09:14:24","alaxgg","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 22:25:00","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:14:24","null","null","null","null","null"
"241780354169234326","13732738713232643","2018101522001179435404248791","null","576277364657","2018-10-16 09:14:19","wrz922","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 22:37:32","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:14:19","null","null","null","null","null"
"241733889027212466","13762624803216624","2018101522001179045404921173","null","576277364657","2018-10-16 09:14:11","晗晗晗晗姑娘","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 23:46:22","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:14:11","null","null","null","null","null"
"226471750627755692","12926660489759256","2018101322001106970520283743","null","576277364657","2018-10-16 09:14:06","wanjin19860701","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-16 08:07:36","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-16 09:14:06","null","null","null","null","null"
"180687024575444672","12893413023447246","2018090922001147910528530388","null","567933486108","2018-10-15 19:59:45","zhugangnh","3000.00","【欢聚价】SIEMENS/西门子 962+232+636劲风侧吸烟灶洗碗机套餐烟灶洗三件套","12990.00","0","仅退款","2018-10-15 19:59:40","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","我要重拍！","","null","售中退款","null","2018-10-15 19:59:45","null","null","null","null","null"
"234132493259598020","13331373714592080","2018101522001192130577648391","null","576277364657","2018-10-15 17:14:53","优优乖乖0120","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 16:42:07","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 17:14:53","null","null","null","null","null"
"241482209728595453","13747200313595354","2018101522001133930535654199","null","542214807548","2018-10-15 17:14:43","小坏依","1400.00","SIEMENS/西门子 SN23E831TI家用全自动洗碗机刷碗机德国原装进口","3990.00","0","仅退款","2018-10-15 16:54:27","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 17:14:43","null","null","null","null","null"
"227175460095152777","12910724352157727","2018101522001120200520269105","null","542214807548","2018-10-15 17:13:10","滨江十三","1300.00","SIEMENS/西门子 SN23E831TI家用全自动洗碗机刷碗机德国原装进口","4090.00","0","仅退款","2018-10-15 17:09:08","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 17:13:10","null","null","null","null","null"
"241375106965401229","13759843970402912","2018101522001124215408289710","null","576277364657","2018-10-15 15:35:48","张狸宝","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 15:32:19","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 15:35:48","null","null","null","null","null"
"232663948281193322","13374479566192233","2018101222001132650503626619","null","551163280132","2018-10-15 15:27:26","t_1493901970690_0901","10.00","SIEMENS/西门子 ER71F233MQ 嵌入式钢化玻璃面板易清洁 上海专用","1780.00","0","退货退款","2018-10-15 15:13:44","","退款关闭","买家已收到货","null","买家已收到货","","西门子家电厨卫旗舰店","","null","null","null","","","7天无理由退换货","尺寸不对","","null","售中退款","null","2018-10-15 15:27:26","null","null","null","null","null"
"240978081953633533","13738080979633335","2018101422001178035403991018","null","576277364657","2018-10-15 15:16:02","施莉莉2009","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 13:50:22","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 15:16:02","null","null","null","null","null"
"234427599308864906","13339758766860649","2018101522001112530564277845","null","576277364657","2018-10-15 15:15:51","君君咪咪","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 14:09:31","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 15:15:51","null","null","null","null","null"
"218335151224860806","13339886800860608","2018091222001165821006209698","null","576277364657","2018-10-15 15:15:34","败米的人","0.00","购9.9元特权 享指定型号特权豪礼（具体请查看商品详情）","9.90","0","仅退款","2018-10-15 14:30:52","","退款关闭","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 15:15:34","null","null","null","null","null"
"241151457595658757","13745507861655787","2018101522001129370545516236","null","576277364657","2018-10-15 11:24:34","馥雅lingmin","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 09:45:18","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 11:24:34","null","null","null","null","null"
"226923268427974475","12872613286977544","2018101522001118920546929598","null","576277364657","2018-10-15 11:24:24","macanunu1","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 09:46:10","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 11:24:24","null","null","null","null","null"
"241533379527700127","13692545088702701","2018101522001168540599146894","null","576277364657","2018-10-15 11:24:11","duli891220","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 10:05:25","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 11:24:11","null","null","null","null","null"
"241017218967862837","13687490003863728","2018101422001148580531868619","null","576277364657","2018-10-15 09:27:30","cyrus_li11","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 19:57:03","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 09:27:30","null","null","null","null","null"
"233727212508279807","13311757951270798","2018101422001164250534454105","null","576277364657","2018-10-15 09:27:20","tlp30908","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 20:53:53","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 09:27:20","null","null","null","null","null"
"227316039056287098","12873126647289870","2018101422001181940544984300","null","576277364657","2018-10-15 09:27:08","lerstar","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 22:03:49","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 09:27:08","null","null","null","null","null"
"227232327121942999","12893572251949929","2018101422001106615403534669","null","576277364657","2018-10-15 09:26:56","zhuangxiu_777","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-15 06:30:21","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-15 09:26:56","null","null","null","null","null"
"240824769363374032","13725603109373240","2018101422001108565402846344","null","576277364657","2018-10-14 16:54:07","西西551","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 16:50:56","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 16:54:07","null","null","null","null","null"
"239813216635707232","13719939331703272","2018101322001138590540085714","null","576277364657","2018-10-14 16:39:10","bennysoweijia","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 15:07:18","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 16:39:10","null","null","null","null","null"
"240553985388047668","13718915702046876","2018101422001104580523545139","null","576277364657","2018-10-14 16:38:59","cnncaicai","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 15:34:57","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 16:38:59","null","null","null","null","null"
"235367074557435137","13716323620433751","2018100622001197340583910484","null","562017040430","2018-10-14 14:10:27","☆微紫的夜☆","3410.00","【狂欢价】SIEMENS/西门子 555+550 原装进口 专业蒸箱烤箱/蒸汽炉套餐","15790.00","0","仅退款","2018-10-14 14:10:23","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","换个款式","","null","售中退款","null","2018-10-14 14:10:27","null","null","null","null","null"
"226431748303261194","12843045026269411","2018101322001181510525877508","null","576277364657","2018-10-14 13:23:10","小燕子飞飞吧","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 09:22:53","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 13:23:10","null","null","null","null","null"
"210054963929758911","13310796271751189","2018082921001001940520335111","null","549136972152","2018-10-14 13:23:00","qingyuluohua","0.00","购1元特权 享指定型号特权豪礼（具体请查看商品详情）","1.00","0","仅退款","2018-10-14 12:29:39","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 13:23:00","null","null","null","null","null"
"226350500179250374","12871364667257403","2018101322001194000550475790","null","576277364657","2018-10-14 13:22:47","weed_hj","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 12:39:20","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","买错了","","null","售中退款","null","2018-10-14 13:22:47","null","null","null","null","null"
"233532108229072211","13315246205071122","2018101422001181540594797935","null","576277364657","2018-10-14 13:22:31","flashache","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 12:41:12","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","用别的号拍了","","null","售中退款","null","2018-10-14 13:22:31","null","null","null","null","null"
"239461281092124335","13669122048123543","2018101222001124770505153439","null","576277364657","2018-10-14 13:22:20","优美法语","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 12:44:29","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","用别的号拍了","","null","售中退款","null","2018-10-14 13:22:20","null","null","null","null","null"
"226061092110395588","12873764081398855","2018101322001166280583182364","null","576277364657","2018-10-14 13:22:09","小惠哲哲","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 12:59:28","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","买错了，应该冰箱和洗衣机的，需要重新买","","null","售中退款","null","2018-10-14 13:22:09","null","null","null","null","null"
"226204037247324096","12862180899329640","2018101322001113370539993936","null","576277364657","2018-10-14 09:18:39","江户川新二","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-14 07:19:28","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","多拍/拍错/不想要","","","null","售中退款","null","2018-10-14 09:18:39","null","null","null","null","null"
"225838532862014281","12845958214018142","2018101222001172550521466975","null","576277364657","2018-10-14 09:18:27","2005djpan","0.00","双11预售1.98元特权预约20号0-2点付100元定金抢6大特权","1.98","0","仅退款","2018-10-13 20:48:35","","退款成功","买家未收到货","null","买家未收到货","","西门子家电厨卫旗舰店","","null","null","null","","","缺货","","","null","售中退款","null","2018-10-14 09:18:27","null","null","null","null","null"
